,Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradulent
2148,368.8570316,368.8570316,0,0,0,0,0,0.0,0,0
2149,188.2245886,4140.940949,0,0,0,0,0,0.0,0,0
2150,353.5616111,4949.862555,0,0,0,0,0,0.0,0,0
2151,128.0787809,2305.418056,0,6,0,0,0,0.0,0,0
2152,376.2306515,376.2306515,0,0,0,0,0,0.0,0,0
2153,573.2689118,2866.344559,0,0,0,0,0,0.0,0,0
2154,397.4456063,1192.336819,0,1,0,0,0,0.0,0,0
2155,818.1146311,3272.458524,0,0,1,0,0,0.0,0,0
2156,86.25917878,431.2958939,0,0,0,0,0,0.0,0,0
2157,12.11656356,24.23312712,0,0,0,0,0,0.0,0,0
2158,451.4291253,3611.433002,0,6,0,0,0,0.0,0,0
2159,786.1301824,6289.041459,0,0,0,0,0,0.0,0,0
2160,646.8733196,5821.859876,0,0,0,0,0,0.0,0,0
2161,833.1707047,9164.877752,0,0,1,0,0,0.0,0,0
2162,382.8332843,11484.99853,0,0,0,0,0,0.0,0,0
2163,890.379232,14246.06771,0,0,0,0,0,0.0,0,0
2164,193.6272553,3678.917851,0,0,0,0,0,0.0,0,0
2165,565.5108682,13572.26084,0,0,1,0,0,0.0,0,0
2166,265.0921992,1325.460996,0,0,0,0,0,0.0,0,0
2167,378.2879214,6052.606742,0,0,0,0,0,0.0,0,0
2168,792.6205344,17437.65176,0,0,0,0,0,0.0,0,0
2169,731.9122204,10978.68331,0,0,0,0,0,0.0,0,0
2170,116.5746716,1865.194746,0,0,0,0,0,0.0,0,0
2171,597.0732174,17315.1233,0,0,0,0,0,0.0,0,0
2172,726.5115195,20342.32255,0,1,0,0,0,0.0,0,0
2173,568.5612409,10234.10234,0,0,0,0,0,0.0,0,0
2174,988.433194,5930.599164,0,0,0,0,0,0.0,0,0
2175,659.2806386,15822.73533,0,0,0,0,0,0.0,0,0
2176,929.008108,1858.016216,0,1,1,0,0,0.0,0,0
2177,956.667046,2870.001138,0,0,0,0,0,0.0,0,0
2178,390.6814073,8594.990961,0,0,0,0,0,0.0,0,0
2179,103.4037403,723.8261821,0,1,0,0,0,0.0,0,0
2180,386.2094866,6951.770759,0,0,1,0,0,0.0,0,0
2181,740.7283284,8148.011612,0,1,0,0,0,0.0,0,0
2182,182.1225364,182.1225364,0,0,1,0,0,0.0,0,0
2183,661.1293849,7933.552619,0,0,1,0,0,0.0,0,0
2184,387.5115487,3487.603938,0,0,0,0,0,0.0,0,0
2185,439.7439477,7035.903163,0,0,0,0,0,0.0,0,0
2186,890.92967,2672.78901,0,0,0,0,0,0.0,0,0
2187,964.3739442,6750.617609,0,0,0,0,0,0.0,0,0
2188,481.4849172,9629.698344,0,0,0,0,0,0.0,0,0
2189,924.2411777,19409.06473,0,0,0,0,0,0.0,0,0
2190,63.41630346,887.8282484,0,0,0,0,0,0.0,0,0
2191,982.4389271,982.4389271,0,0,0,0,0,0.0,0,0
2192,415.66026,2078.3013,0,0,0,0,0,0.0,0,0
2193,879.8709184,21116.90204,0,0,1,0,0,0.0,0,0
2194,373.561731,5603.425965,0,0,0,0,0,0.0,0,0
2195,996.1517608,18926.88346,0,5,0,0,0,0.0,0,0
2196,210.5474907,3158.212361,0,6,0,0,0,0.0,0,0
2197,294.4925811,4122.896135,0,0,0,0,0,0.0,0,0
2198,19.48443292,175.3598963,0,0,0,0,0,0.0,0,0
2199,73.0108071,1460.216142,0,0,0,0,0,0.0,0,0
2200,87.44954238,612.1467967,0,0,0,0,0,0.0,0,0
2201,603.9166382,17513.58251,0,0,0,0,0,0.0,0,0
2202,608.8474925,15221.18731,0,6,0,0,0,0.0,0,0
2203,559.2212219,15098.97299,0,0,0,0,0,0.0,0,0
2204,467.2969759,11215.12742,0,0,0,0,0,0.0,0,0
2205,118.9442552,1784.163828,0,0,1,0,0,0.0,0,0
2206,805.9274351,8059.274351,0,0,0,0,0,0.0,0,0
2207,626.744488,14415.12322,0,0,0,0,0,0.0,0,0
2208,475.8087008,475.8087008,0,0,0,0,0,0.0,0,0
2209,428.4543912,3427.63513,0,0,0,0,0,0.0,0,0
2210,693.3185274,11093.09644,0,0,0,0,0,0.0,0,0
2211,525.7163649,11565.76003,0,0,0,0,0,0.0,0,0
2212,650.7145049,9110.003069,0,0,0,0,518,111.0,4,0
2213,787.6988103,13390.87978,0,0,0,0,0,0.0,0,0
2214,848.7966143,13580.74583,0,0,0,0,0,0.0,0,0
2215,381.131639,4573.579668,0,0,0,0,0,0.0,0,0
2216,743.86216,16364.96752,0,3,1,0,0,0.0,0,0
2217,635.3427991,6988.77079,0,0,1,0,0,0.0,0,0
2218,645.5678794,15493.62911,0,0,0,0,0,0.0,0,0
2219,467.7950189,7016.925284,0,0,0,0,0,0.0,0,0
2220,929.0120296,20438.26465,0,0,0,0,0,0.0,0,0
2221,976.6552765,4883.276383,0,0,0,0,0,0.0,0,0
2222,693.0480238,4851.336167,0,0,0,0,0,0.0,0,0
2223,483.0730371,9661.460742,0,1,0,0,0,0.0,0,0
2224,814.8957685,22817.08152,0,0,1,0,0,0.0,0,0
2225,949.9852058,1899.970412,0,0,0,0,0,0.0,0,0
2226,819.8618239,13937.65101,0,0,0,0,0,0.0,0,0
2227,154.0831148,770.415574,0,0,0,0,0,0.0,0,0
2228,429.5354844,9879.316141,0,0,0,0,0,0.0,0,0
2229,409.7290836,8194.581672,0,0,0,0,0,0.0,0,0
2230,817.7718277,11448.80559,0,2,0,0,0,0.0,0,0
2231,126.3353243,2779.377135,0,6,1,0,0,0.0,0,0
2232,514.7619692,13383.8112,0,0,1,0,0,0.0,0,0
2233,112.9319375,2710.3665,0,0,0,0,0,0.0,0,0
2234,54.87488334,713.3734834,0,0,0,0,0,0.0,0,0
2235,915.4291455,5492.574873,0,0,1,0,0,0.0,0,0
2236,95.33892877,190.6778575,0,0,0,0,0,0.0,0,0
2237,103.6754935,829.403948,0,0,0,0,0,0.0,0,0
2238,514.2896857,7200.0556,0,0,0,0,0,0.0,0,0
2239,923.3950076,5540.370046,0,0,0,0,0,0.0,0,0
2240,817.6135612,4088.067806,0,0,0,0,0,0.0,0,0
2241,481.9453317,7711.125307,0,0,0,0,0,0.0,0,0
2242,898.3584046,2695.075214,0,0,1,0,0,0.0,0,0
2243,69.24064807,830.8877768,0,0,0,0,0,0.0,0,0
2244,233.0890461,6293.404245,0,0,0,0,0,0.0,0,0
2245,458.6171583,4127.554425,0,0,0,0,0,0.0,0,0
2246,734.596832,15426.53347,0,0,0,0,0,0.0,0,0
2247,790.7685577,11861.52837,0,0,1,0,0,0.0,0,0
2248,845.1468507,16902.93701,0,6,0,0,973,901.0,3,0
2249,757.1109124,3028.44365,0,0,0,0,0,0.0,0,0
2250,481.6808649,9633.617298,0,0,0,0,0,0.0,0,0
2251,116.3972908,1396.76749,0,0,0,0,711,162.0,4,0
2252,814.0844358,1628.168872,0,0,0,0,0,0.0,0,0
2253,232.6919125,1163.459563,0,0,0,0,0,0.0,0,0
2254,339.4638766,7128.741409,0,0,0,0,0,0.0,0,0
2255,550.0379616,2200.151846,0,0,0,0,567,290.0,2,0
2256,518.0113567,7770.170351,0,0,0,0,0,0.0,0,0
2257,153.6048897,3993.727132,0,0,0,0,0,0.0,0,0
2258,33.99299995,169.9649998,0,0,0,0,0,0.0,0,0
2259,762.6317937,16015.26767,0,0,0,0,0,0.0,0,0
2260,628.786596,12575.73192,0,0,1,0,0,0.0,0,0
2261,682.4357355,5459.485884,0,0,0,0,0,0.0,0,0
2262,895.3730738,15221.34225,0,0,0,0,0,0.0,0,0
2263,521.2696927,14595.5514,0,0,0,0,0,0.0,0,0
2264,764.7588233,9941.864703,0,0,0,0,0,0.0,0,0
2265,594.8241401,13680.95522,0,0,1,0,0,0.0,0,0
2266,712.9522206,3564.761103,0,0,0,0,0,0.0,0,0
2267,234.8425112,469.6850224,0,0,0,0,0,0.0,0,0
2268,572.3170137,572.3170137,0,0,0,0,0,0.0,0,0
2269,24.32691445,48.6538289,0,0,0,0,0,0.0,0,0
2270,973.3795552,23361.10932,0,0,1,0,0,0.0,0,0
2271,891.0860737,18712.80755,0,1,0,0,0,0.0,0,0
2272,183.9555042,3127.243571,0,0,0,0,0,0.0,0,0
2273,344.5321318,0.0,0,0,0,0,0,0.0,0,0
2274,19.53903013,175.8512712,0,0,0,0,0,0.0,0,0
2275,620.756162,6828.317782,0,0,0,0,0,0.0,0,0
2276,930.4706373,13026.58892,0,0,0,0,0,0.0,0,0
2277,888.6081187,24881.02732,0,0,1,0,0,0.0,0,0
2278,511.1327389,11244.92026,0,0,0,0,0,0.0,0,0
2279,732.0550602,18301.37651,0,0,0,0,0,0.0,0,0
2280,255.2421566,1531.45294,0,0,0,0,848,427.0,3,0
2281,272.1838551,1360.919276,0,5,0,0,0,0.0,0,0
2282,565.8359422,5658.359422,0,3,0,0,0,0.0,0,0
2283,102.8428295,822.742636,0,0,0,0,0,0.0,0,0
2284,392.1045883,6273.673413,0,0,1,0,0,0.0,0,0
2285,849.2597068,19532.97326,0,0,0,0,0,0.0,0,0
2286,435.1267301,6091.774221,0,0,0,0,0,0.0,0,0
2287,939.2145426,16905.86177,0,4,0,0,0,0.0,0,0
2288,725.7007233,18142.51808,0,0,0,0,0,0.0,0,0
2289,524.6003824,11016.60803,0,6,0,0,0,0.0,0,0
2290,776.5571053,23296.71316,0,0,0,0,0,0.0,0,0
2291,560.1077238,5040.969514,0,0,0,0,0,0.0,0,0
2292,31.98313625,767.59527,0,0,0,0,960,797.0,1,0
2293,750.4253965,14258.08253,0,6,0,0,0,0.0,0,0
2294,63.18989725,505.519178,0,0,0,0,0,0.0,0,0
2295,721.6986676,15155.67202,0,0,0,0,0,0.0,0,0
2296,453.7639089,12251.62554,0,0,1,0,0,0.0,0,0
2297,470.9757801,0.0,0,0,0,0,0,0.0,0,0
2298,446.1610923,8030.899661,0,0,0,0,0,0.0,0,0
2299,405.7192491,1622.876996,0,0,0,0,0,0.0,0,0
2300,31.98589702,959.5769106,0,0,0,0,0,0.0,0,0
2301,399.1019888,11573.95768,0,0,0,0,0,0.0,0,0
2302,810.32566,12965.21056,0,0,0,0,0,0.0,0,0
2303,672.271008,19495.85923,0,0,0,0,0,0.0,0,0
2304,567.6955957,1703.086787,0,1,1,0,0,0.0,0,0
2305,713.0845649,18540.19869,0,0,0,0,0,0.0,0,0
2306,431.0686329,6466.029494,0,0,0,0,0,0.0,0,0
2307,482.5005335,482.5005335,0,0,0,0,0,0.0,0,0
2308,16.65950174,49.97850522,0,0,0,0,0,0.0,0,0
2309,190.2483713,3614.719055,0,0,0,0,0,0.0,0,0
2310,978.5643211,15657.02914,0,0,0,0,0,0.0,0,0
2311,81.20431704,893.2474874,0,1,1,0,0,0.0,0,0
2312,636.2151218,6998.36634,0,0,0,0,0,0.0,0,0
2313,727.0086514,9451.112468,0,5,0,0,0,0.0,0,0
2314,473.3522347,5206.874582,0,0,0,0,0,0.0,0,0
2315,283.4407225,6519.136618,0,0,0,0,0,0.0,0,0
2316,24.95601486,324.4281932,0,6,0,0,0,0.0,0,0
2317,850.2489533,19555.72593,0,1,0,0,0,0.0,0,0
2318,299.2417184,3590.900621,0,0,0,0,0,0.0,0,0
2319,750.3168353,8253.485188,0,0,0,0,0,0.0,0,0
2320,45.92105992,1010.263318,0,0,0,0,0,0.0,0,0
2321,941.0083382,21643.19178,0,0,0,0,0,0.0,0,0
2322,502.5495754,9548.441933,0,0,0,0,0,0.0,0,0
2323,722.2857293,18779.42896,0,0,0,0,0,0.0,0,0
2324,317.9088594,953.7265782,0,1,0,0,0,0.0,0,0
2325,834.155832,15848.96081,0,0,0,0,0,0.0,0,0
2326,239.7769938,1918.21595,0,1,0,0,0,0.0,0,0
2327,328.6023156,1314.409262,0,0,1,0,0,0.0,0,0
2328,824.3204168,21432.33084,0,0,0,0,0,0.0,0,0
2329,732.3022085,3661.511043,0,1,0,0,0,0.0,0,0
2330,429.5235318,12456.18242,0,4,0,0,0,0.0,0,0
2331,113.2221436,1924.776441,0,0,0,0,0,0.0,0,0
2332,840.7247591,19336.66946,0,0,1,0,0,0.0,0,0
2333,249.0311392,2241.280253,0,0,1,0,0,0.0,0,0
2334,491.8827512,11313.30328,0,0,0,0,0,0.0,0,0
2335,702.4076784,8428.892141,0,5,1,0,0,0.0,0,0
2336,459.0749839,1836.299936,0,0,0,0,0,0.0,0,0
2337,996.9899556,29909.69867,0,0,0,0,0,0.0,0,0
2338,274.8996479,5223.09331,0,0,0,0,0,0.0,0,0
2339,741.4572381,11863.31581,0,0,0,0,0,0.0,0,0
2340,127.2155079,1017.724063,0,0,0,0,0,0.0,0,0
2341,38.0402766,874.9263618,0,0,0,0,0,0.0,0,0
2342,50.83438982,660.8470677,0,4,0,0,0,0.0,0,0
2343,202.730433,1824.573897,0,0,0,0,0,0.0,0,0
2344,949.6271332,9496.271332,0,0,0,0,978,317.0,5,0
2345,537.1359722,13428.39931,0,0,0,0,0,0.0,0,0
2346,460.9567371,4148.610634,0,0,0,0,0,0.0,0,0
2347,994.9285126,11939.14215,0,0,0,0,0,0.0,0,0
2348,280.3454896,3644.491365,0,0,0,0,0,0.0,0,0
2349,958.8348316,6711.843821,0,0,1,0,0,0.0,0,0
2350,10.2870976,92.5838784,0,0,0,0,0,0.0,0,0
2351,938.9347668,11267.2172,0,0,1,0,0,0.0,0,0
2352,843.7823392,843.7823392,0,0,0,0,0,0.0,0,0
2353,62.11205876,1614.913528,0,0,0,0,0,0.0,0,0
2354,589.5747668,5895.747668,0,0,0,0,0,0.0,0,0
2355,61.70778001,925.6167002,0,0,0,0,0,0.0,0,0
2356,343.0966197,2744.772958,0,0,1,0,0,0.0,0,0
2357,164.0620783,4593.738192,0,0,0,0,0,0.0,0,0
2358,698.636798,16767.28315,0,0,0,0,0,0.0,0,0
2359,871.7108647,18305.92816,0,0,0,0,0,0.0,0,0
2360,391.2685558,5477.759781,0,0,0,0,0,0.0,0,0
2361,7.758253124,38.79126562,0,0,0,0,0,0.0,0,0
2362,500.3304526,8505.617694,0,5,1,0,0,0.0,0,0
2363,47.75391909,191.0156764,0,0,0,0,0,0.0,0,0
2364,558.8552256,3353.131354,0,0,0,0,0,0.0,0,0
2365,348.0586419,3480.586419,0,0,0,0,0,0.0,0,0
2366,757.4775269,4544.865161,0,0,1,0,0,0.0,0,0
2367,437.5927204,9627.039849,0,0,0,0,0,0.0,0,0
2368,82.54574357,165.0914871,0,0,0,0,0,0.0,0,0
2369,511.9425136,6143.310163,0,0,0,0,0,0.0,0,0
2370,421.2381536,11373.43015,0,0,0,0,0,0.0,0,0
2371,630.3569892,8194.64086,0,0,0,0,0,0.0,0,0
2372,502.9128352,502.9128352,0,0,0,0,0,0.0,0,0
2373,568.3385671,17050.15701,0,0,0,0,0,0.0,0,0
2374,822.9564616,14813.21631,0,0,0,0,0,0.0,0,0
2375,870.5566416,11317.23634,0,0,0,0,0,0.0,0,0
2376,328.9732777,0.0,0,0,1,0,0,0.0,0,0
2377,767.8942506,21501.03902,0,0,0,0,0,0.0,0,0
2378,955.1462062,21968.36274,0,0,0,0,0,0.0,0,0
2379,38.31793956,421.4973352,0,0,1,0,0,0.0,0,0
2380,883.4894271,4417.447136,0,0,0,0,0,0.0,0,0
2381,737.4980146,2949.992058,0,0,0,0,0,0.0,0,0
2382,627.422978,15685.57445,0,0,1,0,0,0.0,0,0
2383,797.1695872,7971.695872,0,0,0,0,0,0.0,0,0
2384,246.4369025,7393.107075,0,0,0,0,0,0.0,0,0
2385,292.1589083,4090.224716,0,0,0,0,0,0.0,0,0
2386,165.0162926,2970.293267,0,0,0,0,0,0.0,0,0
2387,67.79729971,135.5945994,0,0,0,0,0,0.0,0,0
2388,410.0530134,3690.477121,0,0,1,0,0,0.0,0,0
2389,233.0093329,1398.055997,0,0,0,0,0,0.0,0,0
2390,324.0192286,9720.576858,0,0,1,0,0,0.0,0,0
2391,540.2876139,7564.026595,0,4,0,0,990,870.0,9,0
2392,189.0971083,1701.873975,0,0,0,0,0,0.0,0,0
2393,838.7821171,15936.86022,0,0,0,0,0,0.0,0,0
2394,596.9147366,13729.03894,0,5,0,0,0,0.0,0,0
2395,481.0361589,481.0361589,0,0,0,0,0,0.0,0,0
2396,584.8443969,9357.51035,0,0,1,0,0,0.0,0,0
2397,113.1765074,3395.295222,0,1,0,0,0,0.0,0,0
2398,951.9376899,13327.12766,0,0,0,0,0,0.0,0,0
2399,8.535332698,68.28266158,0,0,0,0,0,0.0,0,0
2400,361.2943464,2890.354771,0,0,0,0,0,0.0,0,0
2401,815.6226545,12234.33982,0,6,0,0,0,0.0,0,0
2402,63.53128808,1524.750914,0,0,0,0,0,0.0,0,0
2403,632.2648965,13277.56283,0,0,0,0,0,0.0,0,0
2404,335.6613759,9062.857149,0,0,0,0,0,0.0,0,0
2405,112.0705386,1008.634847,0,0,0,0,0,0.0,0,0
2406,802.0414507,6416.331606,0,0,0,0,0,0.0,0,0
2407,522.6871792,14112.55384,0,0,0,0,0,0.0,0,0
2408,696.4690413,12536.44274,0,0,0,0,0,0.0,0,0
2409,284.0262146,7952.734009,0,0,0,0,0,0.0,0,0
2410,38.57829463,385.7829463,0,6,0,0,0,0.0,0,0
2411,185.8966072,743.5864288,0,0,0,0,0,0.0,0,0
2412,190.7838116,5341.946725,0,1,1,0,0,0.0,0,0
2413,252.1444222,2521.444222,0,0,0,0,0,0.0,0,0
2414,322.0050953,8694.137573,0,0,1,0,0,0.0,0,0
2415,307.977941,6467.536761,0,0,0,0,0,0.0,0,0
2416,873.8507539,25341.67186,0,0,0,0,0,0.0,0,0
2417,165.3446584,3637.582485,0,0,0,0,0,0.0,0,0
2418,700.1409299,5601.127439,0,0,1,0,0,0.0,0,0
2419,603.9016744,603.9016744,0,0,0,0,0,0.0,0,0
2420,264.5317348,793.5952044,0,0,1,0,0,0.0,0,0
2421,837.3455706,20096.29369,0,0,0,0,0,0.0,0,0
2422,263.9556032,3167.467238,0,0,1,0,0,0.0,0,0
2423,436.4014353,4800.415788,0,0,0,0,0,0.0,0,0
2424,58.18715332,465.4972266,0,0,0,0,0,0.0,0,0
2425,162.2226155,4704.45585,0,0,0,0,0,0.0,0,0
2426,569.2906429,17078.71929,0,0,0,0,0,0.0,0,0
2427,932.4336525,27040.57592,0,0,0,0,0,0.0,0,0
2428,678.4494561,10176.74184,0,0,0,0,0,0.0,0,0
2429,209.6078722,3353.725955,0,3,0,0,0,0.0,0,0
2430,952.6647002,11431.9764,0,0,0,0,0,0.0,0,0
2431,279.604699,6710.512776,0,0,0,0,0,0.0,0,0
2432,178.6585626,1786.585626,0,0,1,0,0,0.0,0,0
2433,627.6895646,8787.653904,0,0,1,0,0,0.0,0,0
2434,867.6411337,9544.052471,0,0,1,0,0,0.0,0,0
2435,257.6572172,515.3144344,0,0,0,0,0,0.0,0,0
2436,115.0419,2185.7961,0,0,1,0,0,0.0,0,0
2437,284.9072453,1994.350717,0,0,0,0,0,0.0,0,0
2438,327.8155022,7539.756551,0,0,0,0,0,0.0,0,0
2439,518.5164208,518.5164208,0,0,0,0,0,0.0,0,0
2440,401.3528479,6421.645566,0,6,0,0,0,0.0,0,0
2441,905.331187,20822.6173,0,0,0,0,0,0.0,0,0
2442,389.0008474,1945.004237,0,6,0,0,0,0.0,0,0
2443,934.7738683,4673.869342,0,2,0,0,0,0.0,0,0
2444,64.31012403,1157.582233,0,0,0,0,857,430.0,3,0
2445,295.0708672,5016.204742,0,0,1,0,0,0.0,0,0
2446,884.2648313,22990.88561,0,1,0,0,0,0.0,0,0
2447,352.5356844,1762.678422,0,0,0,0,0,0.0,0,0
2448,26.43904462,317.2685354,0,0,0,0,0,0.0,0,0
2449,919.7619086,4598.809543,0,6,0,0,0,0.0,0,0
2450,203.8653551,5504.364588,0,2,0,0,0,0.0,0,0
2451,455.9176044,9574.269692,0,0,0,0,0,0.0,0,0
2452,441.8568378,10604.56411,0,0,1,0,0,0.0,0,0
2453,68.58988014,1989.106524,0,0,1,0,0,0.0,0,0
2454,479.5747504,11030.21926,0,0,0,0,0,0.0,0,0
2455,191.6656695,3066.650712,0,0,0,0,0,0.0,0,0
2456,199.4412882,4387.70834,0,3,0,0,0,0.0,0,0
2457,76.06204286,380.3102143,0,0,0,0,0,0.0,0,0
2458,528.7603986,13747.77036,0,0,0,0,0,0.0,0,0
2459,430.1120321,2150.560161,0,0,0,0,0,0.0,0,0
2460,494.4066902,9393.727114,0,0,0,0,0,0.0,0,0
2461,387.2406781,2323.444069,0,0,0,0,0,0.0,0,0
2462,909.9951914,4549.975957,0,0,1,0,0,0.0,0,0
2463,940.367187,20688.07811,0,0,0,0,0,0.0,0,0
2464,531.585269,3721.096883,0,0,0,0,0,0.0,0,0
2465,749.3877784,3746.938892,0,0,1,0,0,0.0,0,0
2466,92.05381255,1104.645751,0,0,0,0,0,0.0,0,0
2467,592.5324992,17183.44248,0,0,0,0,0,0.0,0,0
2468,422.4603638,6759.365821,0,0,0,0,0,0.0,0,0
2469,823.5050933,4117.525467,0,0,0,0,0,0.0,0,0
2470,758.3940605,6067.152484,0,0,1,0,0,0.0,0,0
2471,531.894202,11701.67244,0,0,0,0,0,0.0,0,0
2472,558.9086915,8942.539064,0,0,0,0,0,0.0,0,0
2473,758.8877891,18213.30694,0,3,0,0,585,532.0,9,0
2474,579.1963571,8108.748999,0,0,0,0,0,0.0,0,0
2475,431.1312199,12933.9366,0,0,1,0,0,0.0,0,0
2476,431.368519,0.0,0,0,0,0,0,0.0,0,0
2477,917.5927545,7340.742036,0,0,1,0,0,0.0,0,0
2478,402.6196637,402.6196637,0,0,0,0,0,0.0,0,0
2479,358.5397442,5019.556419,0,0,0,0,0,0.0,0,0
2480,260.1594928,5723.508842,0,0,0,0,0,0.0,0,0
2481,224.0124751,4480.249502,0,3,1,0,0,0.0,0,0
2482,4.356148418,74.05452311,0,4,0,0,0,0.0,0,0
2483,833.6263879,6669.011103,0,0,0,0,0,0.0,0,0
2484,199.0600513,5971.801539,0,0,0,0,0,0.0,0,0
2485,495.4434824,11890.64358,0,0,1,0,0,0.0,0,0
2486,412.3565517,824.7131034,0,0,0,0,0,0.0,0,0
2487,705.5256721,3527.628361,0,0,0,0,0,0.0,0,0
2488,370.9786167,1483.914467,0,0,0,0,0,0.0,0,0
2489,190.2148683,3423.867629,0,0,1,0,0,0.0,0,0
2490,901.5686162,18932.94094,0,0,0,0,0,0.0,0,0
2491,774.4893897,13166.31962,0,0,1,0,0,0.0,0,0
2492,825.8796778,17343.47323,0,0,0,0,0,0.0,0,0
2493,300.6612525,3307.273778,0,0,0,0,0,0.0,0,0
2494,934.6828083,1869.365617,0,0,0,0,0,0.0,0,0
2495,956.7858535,20092.50292,0,0,0,0,0,0.0,0,0
2496,851.6197176,5961.338023,0,0,0,0,0,0.0,0,0
2497,459.0788916,1377.236675,0,0,0,0,0,0.0,0,0
2498,786.5492573,2359.647772,0,0,0,0,0,0.0,0,0
2499,920.7459531,24860.14073,0,0,0,0,0,0.0,0,0
2500,177.2136591,3189.845864,0,1,0,0,0,0.0,0,0
2501,407.1509492,5292.96234,0,0,0,0,0,0.0,0,0
2502,258.8284607,1035.313843,0,0,1,0,0,0.0,0,0
2503,726.5779279,10172.09099,0,0,0,0,0,0.0,0,0
2504,155.6496242,311.2992484,0,0,0,0,0,0.0,0,0
2505,210.497371,5683.429017,0,1,0,0,0,0.0,0,0
2506,817.8080635,7360.272572,0,0,0,0,0,0.0,0,0
2507,662.0194461,15888.46671,0,0,0,0,0,0.0,0,0
2508,322.0162755,6762.341786,0,4,0,0,0,0.0,0,0
2509,475.9745719,12851.31344,0,0,0,0,0,0.0,0,0
2510,168.5196943,1179.63786,0,0,0,0,0,0.0,0,0
2511,962.0606281,18279.15193,0,0,0,0,0,0.0,0,0
2512,401.9180535,4823.016642,0,0,0,0,0,0.0,0,0
2513,282.96976,6508.30448,0,0,1,0,0,0.0,0,0
2514,509.8118914,6627.554588,0,5,0,0,0,0.0,0,0
2515,657.3948509,3286.974255,0,0,0,0,0,0.0,0,0
2516,933.4753589,13068.65502,0,0,0,0,0,0.0,0,0
2517,198.3147013,3371.349922,0,0,0,0,0,0.0,0,0
2518,77.025696,2310.77088,0,0,0,0,0,0.0,0,0
2519,10.21136469,245.0727526,0,0,0,0,0,0.0,0,0
2520,438.2273135,7449.86433,0,0,0,0,0,0.0,0,0
2521,439.545309,4834.998399,0,0,0,0,0,0.0,0,0
2522,40.35364972,282.475548,0,0,0,0,0,0.0,0,0
2523,389.4738641,5452.634097,0,6,0,0,0,0.0,0,0
2524,877.066705,14033.06728,0,0,0,0,0,0.0,0,0
2525,300.9439545,902.8318635,0,0,0,0,0,0.0,0,0
2526,241.404205,3138.254665,0,0,1,0,0,0.0,0,0
2527,167.0897614,2172.166898,0,0,0,0,0,0.0,0,0
2528,324.3670035,6811.707074,0,0,0,0,0,0.0,0,0
2529,985.2185067,25615.68117,0,0,0,0,0,0.0,0,0
2530,191.7893642,383.5787284,0,0,0,0,0,0.0,0,0
2531,887.9850255,4439.925128,0,2,1,0,0,0.0,0,0
2532,619.0701677,14857.68402,0,0,0,0,0,0.0,0,0
2533,298.3661311,6265.688753,0,0,0,0,0,0.0,0,0
2534,81.66936667,163.3387333,0,0,0,0,0,0.0,0,0
2535,533.9241213,4271.39297,0,0,0,0,0,0.0,0,0
2536,109.0725565,3054.031582,0,0,0,0,0,0.0,0,0
2537,731.4175127,7314.175127,0,0,0,0,0,0.0,0,0
2538,29.37352191,616.8439601,0,0,0,0,0,0.0,0,0
2539,720.2686339,16566.17858,0,0,0,0,0,0.0,0,0
2540,715.9887783,21479.66335,0,0,0,0,0,0.0,0,0
2541,384.9386397,8468.650073,0,0,0,0,0,0.0,0,0
2542,768.2706595,16901.95451,0,0,0,0,0,0.0,0,0
2543,460.7182868,4146.464581,0,0,0,0,0,0.0,0,0
2544,647.6847818,6476.847818,0,0,0,0,0,0.0,0,0
2545,605.4524663,1816.357399,0,0,0,0,0,0.0,0,0
2546,477.0129775,4293.116798,0,0,0,0,0,0.0,0,0
2547,33.4016537,868.4429962,0,0,0,0,0,0.0,0,0
2548,911.3271397,12758.57996,0,0,0,0,0,0.0,0,0
2549,404.8256285,404.8256285,0,0,0,0,0,0.0,0,0
2550,452.8647769,9510.160315,0,0,0,0,0,0.0,0,0
2551,387.9325115,9310.380276,0,0,0,0,0,0.0,0,0
2552,762.1851747,18292.44419,0,0,0,0,0,0.0,0,0
2553,24.40863357,561.3985721,0,0,0,0,0,0.0,0,0
2554,126.6019616,2785.243155,0,0,0,0,0,0.0,0,0
2555,8.91508137,35.66032548,0,0,0,0,0,0.0,0,0
2556,510.3990384,12759.97596,0,0,0,0,0,0.0,0,0
2557,582.4317112,13978.36107,0,0,0,0,0,0.0,0,0
2558,819.9480623,6559.584498,0,3,0,0,0,0.0,0,0
2559,508.1450745,9146.611341,0,0,1,0,0,0.0,0,0
2560,450.3109964,2701.865978,0,0,0,0,0,0.0,0,0
2561,963.3598908,0.0,0,0,0,0,0,0.0,0,0
2562,570.340382,14258.50955,0,0,1,0,0,0.0,0,0
2563,134.1767471,939.2372297,0,4,0,0,0,0.0,0,0
2564,690.7039436,17267.59859,0,2,1,0,0,0.0,0,0
2565,760.5655424,10647.91759,0,0,0,0,0,0.0,0,0
2566,314.5137924,7233.817225,0,0,0,0,0,0.0,0,0
2567,401.2778934,802.5557868,0,0,0,0,0,0.0,0,0
2568,246.9621732,6421.016503,0,0,0,0,0,0.0,0,0
2569,483.8859859,12097.14965,0,0,0,0,0,0.0,0,0
